Season,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,W_H,D_H,L_H,GF_H,GA_H,GD_H,W_A,D_A,L_A,GF_A,GA_A,GD_A,WLF_H,DLF_H,LLF_H,WLF_A,DLF_A,LLF_A
2012,2,29,0.14285714285714285,0.16666666666666666,1,0.03493975903614457,0.15962924819773427,0.16320787900105524,0.021855965603726258,0.14792299898682876,0.16083333333333333,0.030793319415448845,0.1299638989169675,0.15296893432953207,0.0,0.058823529411764705,0.0,0.0,0.0,0.5471698113207547,0.0,0.0,0.037037037037037035,0.0,0.0125,0.5045871559633027,0.0,0.2,0.0,0.0,0.0,0.2
2012,17,22,0.42857142857142855,0.5,1,0.06325301204819275,0.08341915550978372,0.09848751319029196,0.03797921891795055,0.0982776089159068,0.11666666666666667,0.04801670146137787,0.08664259927797836,0.1018482107746756,0.0,0.058823529411764705,0.0,0.0125,0.012658227848101266,0.5471698113207547,0.03571428571428571,0.0,0.0,0.023255813953488372,0.0,0.5321100917431193,0.0,0.2,0.0,0.2,0.0,0.0
2012,30,35,0.0,0.16666666666666666,0,0.08554216867469878,0.09886714727085477,0.05346465001758706,0.0612683625940523,0.0921985815602837,0.07500000000000001,0.08089770354906055,0.08543922984356202,0.054659850570192695,0.0,0.058823529411764705,0.0,0.0125,0.012658227848101266,0.5471698113207547,0.03571428571428571,0.0,0.0,0.023255813953488372,0.0125,0.5229357798165137,0.0,0.2,0.0,0.2,0.0,0.0
2012,26,14,0.0,0.0,1,0.12469879518072287,0.07929969104016478,0.047133309883925445,0.07380867072733786,0.06889564336372848,0.07777777777777778,0.08350730688935282,0.08062575210589655,0.05505308690523004,0.0,0.0,0.03571428571428571,0.0125,0.02531645569620253,0.5377358490566038,0.0,0.058823529411764705,0.0,0.0,0.0,0.5137614678899083,0.0,0.0,0.2,0.0,0.2,0.0
2012,3,11,0.14285714285714285,0.0,2,0.057831325301204814,0.09165808444902163,0.10341188884980654,0.041562164098889284,0.10840932117527864,0.11361111111111111,0.05271398747390397,0.09265944645006016,0.0896578843885175,0.037037037037037035,0.0,0.0,0.0125,0.0,0.5566037735849056,0.0,0.0,0.037037037037037035,0.0,0.0125,0.5045871559633027,0.2,0.0,0.0,0.0,0.0,0.2
2012,12,6,0.2857142857142857,0.5,0,0.04277108433734939,0.13800205973223478,0.1297924727400633,0.03117162307416696,0.1590678824721378,0.13444444444444445,0.03653444676409186,0.1311672683513839,0.11797090051120726,0.0,0.0,0.03571428571428571,0.0,0.02531645569620253,0.5283018867924528,0.03571428571428571,0.0,0.0,0.046511627906976744,0.025,0.5321100917431193,0.0,0.0,0.2,0.2,0.0,0.0
2012,32,34,0.0,0.0,1,0.020481927710843364,0.22863027806385167,0.29440731621526556,0.014690075241848797,0.22796352583586624,0.2644444444444444,0.017745302713987467,0.19975932611311673,0.24813212740857257,0.0,0.058823529411764705,0.0,0.0,0.0,0.5471698113207547,0.0,0.058823529411764705,0.0,0.011627906976744186,0.0125,0.5137614678899083,0.0,0.2,0.0,0.0,0.2,0.0
2012,33,5,0.14285714285714285,0.0,2,0.02349397590361445,0.22657054582904224,0.22968695040450227,0.013615191687567176,0.2137791286727457,0.21972222222222224,0.019311064718162834,0.1937424789410349,0.2272906016515926,0.0,0.0,0.03571428571428571,0.025,0.05063291139240506,0.5283018867924528,0.0,0.058823529411764705,0.0,0.0,0.0,0.5137614678899083,0.0,0.0,0.2,0.0,0.2,0.0
2012,18,16,0.2857142857142857,0.3333333333333333,1,0.034337349397590346,0.15139031925849636,0.1705944424903271,0.021855965603726258,0.17223910840932116,0.16722222222222222,0.030271398747390387,0.13237063778580024,0.1545418796696815,0.037037037037037035,0.0,0.0,0.0125,0.0,0.5566037735849056,0.03571428571428571,0.0,0.0,0.023255813953488372,0.0125,0.5229357798165137,0.2,0.0,0.0,0.2,0.0,0.0
2012,21,27,0.14285714285714285,0.0,2,0.05361445783132529,0.1081359423274974,0.10939148786493141,0.03618774632748119,0.11854103343465043,0.11833333333333333,0.04697286012526095,0.09867629362214203,0.09870232009437672,0.0,0.0,0.03571428571428571,0.0125,0.02531645569620253,0.5377358490566038,0.0,0.058823529411764705,0.0,0.011627906976744186,0.0125,0.5137614678899083,0.0,0.0,0.2,0.0,0.2,0.0
2012,2,21,0.0,0.16666666666666666,0,0.07409638554216867,0.1050463439752832,0.07386563489271897,0.04693658187029738,0.09422492401215807,0.09083333333333334,0.06315240083507305,0.09025270758122743,0.0711757766417617,0.0,0.11764705882352941,0.0,0.0125,0.012658227848101266,0.5471698113207547,0.03571428571428571,0.0,0.037037037037037035,0.023255813953488372,0.025,0.5137614678899083,0.0,0.4,0.0,0.2,0.0,0.2
2012,34,27,0.2857142857142857,0.16666666666666666,2,0.09277108433734939,0.08753861997940268,0.061554695743932464,0.0573271228950197,0.07700101317122596,0.08055555555555555,0.07254697286012525,0.07942238267148016,0.06370428627605192,0.0,0.11764705882352941,0.0,0.0125,0.012658227848101266,0.5471698113207547,0.0,0.058823529411764705,0.037037037037037035,0.011627906976744186,0.025,0.5045871559633027,0.0,0.4,0.0,0.0,0.2,0.2
2012,3,5,0.14285714285714285,0.16666666666666666,1,0.022891566265060233,0.20700308959835217,0.25852972212451636,0.014690075241848797,0.2087132725430598,0.25,0.018789144050104376,0.19494584837545126,0.23908769170271332,0.07407407407407407,0.0,0.0,0.025,0.0,0.5660377358490566,0.0,0.058823529411764705,0.037037037037037035,0.0,0.0125,0.5045871559633027,0.4,0.0,0.0,0.0,0.2,0.2
2012,12,30,0.2857142857142857,0.0,2,0.03734939759036143,0.1441812564366632,0.15617305663032008,0.021855965603726258,0.13576494427558258,0.16666666666666666,0.027139874739039668,0.1456077015643803,0.16594573338576488,0.0,0.0,0.07142857142857142,0.025,0.06329113924050633,0.5188679245283019,0.0,0.058823529411764705,0.037037037037037035,0.011627906976744186,0.025,0.5045871559633027,0.0,0.0,0.4,0.0,0.2,0.2
2012,35,26,0.5714285714285714,0.3333333333333333,2,0.019277108433734928,0.25231719876416064,0.290889905029898,0.011107130060910061,0.24417426545086118,0.2777777777777778,0.015657620041753657,0.2274368231046932,0.2768383798662996,0.07407407407407407,0.0,0.0,0.0375,0.012658227848101266,0.5660377358490566,0.0,0.058823529411764705,0.037037037037037035,0.011627906976744186,0.025,0.5045871559633027,0.4,0.0,0.0,0.0,0.2,0.2
2012,22,33,0.14285714285714285,0.0,2,0.04518072289156626,0.1266735324407827,0.1266268026732325,0.032604801146542454,0.11550151975683891,0.13194444444444445,0.04123173277661796,0.10830324909747296,0.11325206449075896,0.037037037037037035,0.058823529411764705,0.0,0.0625,0.0379746835443038,0.5660377358490566,0.03571428571428571,0.0,0.037037037037037035,0.03488372093023256,0.05,0.5045871559633027,0.2,0.2,0.0,0.2,0.0,0.2
2012,29,17,0.2857142857142857,0.3333333333333333,1,0.08674698795180721,0.10195674562306897,0.0629616602180795,0.0612683625940523,0.0921985815602837,0.08166666666666667,0.07724425887265135,0.08423586040914563,0.05977192292567833,0.0,0.058823529411764705,0.03571428571428571,0.0125,0.02531645569620253,0.5377358490566038,0.0,0.11764705882352941,0.0,0.046511627906976744,0.05,0.5137614678899083,0.0,0.2,0.2,0.0,0.4,0.0
2012,32,18,0.14285714285714285,0.16666666666666666,1,0.0644578313253012,0.09371781668383111,0.09215617305663032,0.03977069150841992,0.08308004052684906,0.1111111111111111,0.049582463465553235,0.08664259927797836,0.09752261108926465,0.0,0.11764705882352941,0.0,0.0,0.0,0.5471698113207547,0.03571428571428571,0.058823529411764705,0.0,0.03488372093023256,0.025,0.5229357798165137,0.0,0.4,0.0,0.2,0.2,0.0
2012,6,14,0.2857142857142857,0.5,0,0.06566265060240963,0.08753861997940268,0.09285965529370384,0.041203869580795416,0.09017223910840932,0.11361111111111111,0.049582463465553235,0.09747292418772563,0.09555642941407787,0.07407407407407407,0.0,0.0,0.0875,0.05063291139240506,0.5754716981132075,0.0,0.11764705882352941,0.0,0.0,0.0,0.5137614678899083,0.4,0.0,0.0,0.0,0.4,0.0
2012,11,16,0.14285714285714285,0.16666666666666666,1,0.031927710843373494,0.1627188465499485,0.1829053816391136,0.019347903977069144,0.1519756838905775,0.18055555555555555,0.0255741127348643,0.1516245487364621,0.1781360597719229,0.0,0.0,0.07142857142857142,0.0,0.02531645569620253,0.5283018867924528,0.03571428571428571,0.058823529411764705,0.0,0.046511627906976744,0.0375,0.5229357798165137,0.0,0.0,0.4,0.2,0.2,0.0
2012,17,12,0.42857142857142855,0.16666666666666666,2,0.05903614457831325,0.09989701338825949,0.09848751319029196,0.03690433536366894,0.09017223910840932,0.13194444444444445,0.044885177453027135,0.09987966305655836,0.1053873377900118,0.0,0.17647058823529413,0.0,0.075,0.0759493670886076,0.5471698113207547,0.03571428571428571,0.0,0.07407407407407407,0.046511627906976744,0.0625,0.5045871559633027,0.0,0.6,0.0,0.2,0.0,0.4
2012,27,3,0.0,0.16666666666666666,0,0.05903614457831325,0.11843460350154478,0.09285965529370384,0.03977069150841992,0.10840932117527864,0.10694444444444445,0.05114822546972859,0.1034897713598075,0.08808493904836807,0.0,0.058823529411764705,0.07142857142857142,0.025,0.05063291139240506,0.5283018867924528,0.07142857142857142,0.058823529411764705,0.0,0.03488372093023256,0.0125,0.5321100917431193,0.0,0.2,0.4,0.4,0.2,0.0
2012,30,2,0.2857142857142857,0.0,2,0.06686746987951805,0.09165808444902163,0.08863876187126275,0.04299534217126478,0.08105369807497469,0.10416666666666667,0.05271398747390397,0.09025270758122743,0.08847817538340542,0.0,0.058823529411764705,0.07142857142857142,0.0125,0.05063291139240506,0.5188679245283019,0.0,0.11764705882352941,0.037037037037037035,0.011627906976744186,0.025,0.5045871559633027,0.0,0.2,0.4,0.0,0.4,0.2
2012,5,35,0.14285714285714285,0.3333333333333333,0,0.1180722891566265,0.09577754891864058,0.04678156876538868,0.0773916159082766,0.08510638297872343,0.06888888888888889,0.09707724425887265,0.08784596871239475,0.04561541486433347,0.0,0.11764705882352941,0.03571428571428571,0.0125,0.02531645569620253,0.5377358490566038,0.10714285714285714,0.0,0.0,0.08139534883720931,0.0375,0.5504587155963303,0.0,0.4,0.2,0.6,0.0,0.0
2012,18,22,0.0,0.0,1,0.053012048192771076,0.09165808444902163,0.12099894477664438,0.03188821211035471,0.08105369807497469,0.13055555555555556,0.04436325678496868,0.09145607701564383,0.1101061738104601,0.037037037037037035,0.11764705882352941,0.0,0.05,0.0379746835443038,0.5566037735849056,0.07142857142857142,0.058823529411764705,0.0,0.06976744186046512,0.0375,0.5412844036697247,0.2,0.4,0.0,0.4,0.2,0.0
2012,21,11,0.2857142857142857,0.0,2,0.027108433734939753,0.17507723995880536,0.2215969046781569,0.022930849158007877,0.16818642350557245,0.20944444444444443,0.024008350730688934,0.16004813477737664,0.19307904050334251,0.07407407407407407,0.0,0.03571428571428571,0.0375,0.02531645569620253,0.5566037735849056,0.0,0.058823529411764705,0.07407407407407407,0.011627906976744186,0.0375,0.4954128440366973,0.4,0.0,0.2,0.0,0.2,0.4
2012,14,34,0.14285714285714285,0.0,2,0.02771084337349397,0.1771369721936148,0.21632078790010553,0.021855965603726258,0.18135764944275581,0.20333333333333334,0.025052192066805843,0.15884476534296033,0.18128195045222176,0.037037037037037035,0.11764705882352941,0.0,0.0375,0.02531645569620253,0.5566037735849056,0.03571428571428571,0.11764705882352941,0.0,0.03488372093023256,0.025,0.5229357798165137,0.2,0.4,0.0,0.2,0.4,0.0
2012,16,29,0.0,0.0,1,0.046385542168674694,0.12049433573635425,0.12521983819908547,0.027588677893228233,0.11347517730496454,0.1388888888888889,0.03496868475991649,0.12033694344163658,0.13252064490758944,0.037037037037037035,0.11764705882352941,0.0,0.0625,0.05063291139240506,0.5566037735849056,0.0,0.11764705882352941,0.037037037037037035,0.03488372093023256,0.05,0.5045871559633027,0.2,0.4,0.0,0.0,0.4,0.2
2012,26,6,0.42857142857142855,0.3333333333333333,2,0.0753012048192771,0.10710607621009269,0.07140344706296167,0.05768541741311358,0.10233029381965554,0.08833333333333333,0.06680584551148226,0.1022864019253911,0.06488399528116398,0.0,0.058823529411764705,0.07142857142857142,0.0375,0.0759493670886076,0.5188679245283019,0.07142857142857142,0.0,0.037037037037037035,0.10465116279069768,0.0875,0.5321100917431193,0.0,0.2,0.4,0.4,0.0,0.2
2012,33,32,0.14285714285714285,0.0,2,0.046385542168674694,0.11946446961894953,0.12627506155469576,0.028305266929415974,0.1144883485309017,0.13166666666666668,0.03966597077244259,0.1095066185318893,0.11639795517105782,0.037037037037037035,0.0,0.07142857142857142,0.0375,0.06329113924050633,0.5283018867924528,0.0,0.17647058823529413,0.0,0.011627906976744186,0.0125,0.5137614678899083,0.2,0.0,0.4,0.0,0.6,0.0
2012,14,16,0.14285714285714285,0.0,2,0.041566265060240956,0.13491246138002058,0.13858600070348223,0.02508061626657112,0.14792299898682876,0.1413888888888889,0.033924843423799575,0.12274368231046931,0.13330711757766417,0.07407407407407407,0.11764705882352941,0.0,0.05,0.02531645569620253,0.5660377358490566,0.03571428571428571,0.17647058823529413,0.0,0.05813953488372093,0.05,0.5229357798165137,0.4,0.4,0.0,0.2,0.6,0.0
2012,22,6,0.14285714285714285,0.3333333333333333,0,0.031927710843373494,0.18846549948506694,0.1684839957791066,0.018631314940881404,0.19858156028368792,0.18055555555555555,0.02453027139874739,0.16847172081829126,0.17892253244199768,0.07407407407407407,0.11764705882352941,0.0,0.075,0.0379746835443038,0.5754716981132075,0.07142857142857142,0.0,0.07407407407407407,0.12790697674418605,0.125,0.5229357798165137,0.4,0.4,0.0,0.4,0.0,0.4
2012,18,30,0.5714285714285714,0.16666666666666666,2,0.02771084337349397,0.18949536560247165,0.2050650721069293,0.017556431386599784,0.17730496453900707,0.2222222222222222,0.020354906054279743,0.18411552346570398,0.22217852929610699,0.037037037037037035,0.17647058823529413,0.0,0.05,0.0379746835443038,0.5566037735849056,0.03571428571428571,0.058823529411764705,0.07407407407407407,0.03488372093023256,0.05,0.5045871559633027,0.2,0.6,0.0,0.2,0.2,0.4
2012,5,34,0.2857142857142857,0.16666666666666666,2,0.05120481927710842,0.10298661174047373,0.11818501582835034,0.03618774632748119,0.0921985815602837,0.12527777777777777,0.0464509394572025,0.09987966305655836,0.09948879276445145,0.0,0.11764705882352941,0.07142857142857142,0.025,0.05063291139240506,0.5283018867924528,0.03571428571428571,0.11764705882352941,0.037037037037037035,0.03488372093023256,0.0375,0.5137614678899083,0.0,0.4,0.4,0.2,0.4,0.2
2012,17,32,0.14285714285714285,0.0,2,0.04036144578313252,0.1462409886714727,0.13999296517762927,0.0240057327122895,0.13576494427558258,0.15694444444444444,0.02922755741127348,0.1371841155234657,0.15611482500983093,0.037037037037037035,0.17647058823529413,0.0,0.1125,0.08860759493670886,0.5660377358490566,0.0,0.17647058823529413,0.037037037037037035,0.011627906976744186,0.025,0.5045871559633027,0.2,0.6,0.0,0.0,0.6,0.2
2012,27,35,0.14285714285714285,0.16666666666666666,1,0.07831325301204818,0.10401647785787844,0.06999648258881463,0.04872805446076675,0.09422492401215807,0.09222222222222222,0.06576200417536535,0.08784596871239475,0.06920959496657492,0.0,0.058823529411764705,0.10714285714285714,0.025,0.06329113924050633,0.5188679245283019,0.14285714285714285,0.0,0.0,0.10465116279069768,0.05,0.5596330275229358,0.0,0.2,0.6,0.8,0.0,0.0
2012,33,3,0.14285714285714285,0.0,2,0.07409638554216867,0.07209062821833163,0.08371438621174815,0.04371193120745252,0.07700101317122596,0.10416666666666667,0.05375782881002088,0.08664259927797836,0.08769170271333071,0.07407407407407407,0.0,0.07142857142857142,0.05,0.06329113924050633,0.5377358490566038,0.10714285714285714,0.058823529411764705,0.0,0.046511627906976744,0.0125,0.5412844036697247,0.4,0.0,0.4,0.6,0.2,0.0
2012,12,2,0.42857142857142855,0.0,2,0.05180722891566264,0.11946446961894953,0.10798452339078438,0.0333213901827302,0.10840932117527864,0.1275,0.03966597077244259,0.1095066185318893,0.11521824616594574,0.037037037037037035,0.0,0.10714285714285714,0.0625,0.10126582278481013,0.5188679245283019,0.0,0.11764705882352941,0.07407407407407407,0.011627906976744186,0.05,0.48623853211009177,0.2,0.0,0.6,0.0,0.4,0.4
2012,26,21,0.14285714285714285,0.0,2,0.09759036144578313,0.09062821833161687,0.05803728455856489,0.05768541741311358,0.08510638297872343,0.08166666666666667,0.07150313152400835,0.09025270758122743,0.06213134093590248,0.037037037037037035,0.058823529411764705,0.07142857142857142,0.075,0.10126582278481013,0.5283018867924528,0.10714285714285714,0.0,0.037037037037037035,0.05813953488372093,0.025,0.5412844036697247,0.2,0.2,0.4,0.6,0.0,0.2
2012,29,11,0.14285714285714285,0.0,2,0.06686746987951805,0.11534500514933059,0.08054871614491735,0.04299534217126478,0.1043566362715299,0.10416666666666667,0.056367432150313146,0.08784596871239475,0.08179315768777036,0.0,0.17647058823529413,0.03571428571428571,0.0375,0.05063291139240506,0.5377358490566038,0.0,0.058823529411764705,0.1111111111111111,0.011627906976744186,0.0625,0.47706422018348627,0.0,0.6,0.2,0.0,0.2,0.6
2012,30,33,0.14285714285714285,0.0,2,0.14096385542168674,0.12976313079299687,0.035174111853675694,0.08670727337871731,0.11854103343465043,0.06527777777777778,0.10438413361169101,0.09265944645006016,0.04207628784899726,0.037037037037037035,0.058823529411764705,0.10714285714285714,0.05,0.10126582278481013,0.5094339622641509,0.10714285714285714,0.0,0.07407407407407407,0.05813953488372093,0.0625,0.5137614678899083,0.2,0.2,0.6,0.6,0.0,0.4
2012,35,14,0.14285714285714285,0.5,0,0.04337349397590361,0.141091658084449,0.12697854379176926,0.025438910784664995,0.13880445795339413,0.1388888888888889,0.033924843423799575,0.1299638989169675,0.13291388124262685,0.14814814814814814,0.058823529411764705,0.0,0.125,0.06329113924050633,0.5943396226415094,0.10714285714285714,0.11764705882352941,0.0,0.05813953488372093,0.025,0.5412844036697247,0.8,0.2,0.0,0.6,0.4,0.0
2012,3,26,0.7142857142857143,0.16666666666666666,2,0.016265060240963854,0.262615859938208,0.33767147379528667,0.012540308133285556,0.2907801418439716,0.30666666666666664,0.014613778705636744,0.24428399518652227,0.28430987023200943,0.1111111111111111,0.058823529411764705,0.03571428571428571,0.05,0.02531645569620253,0.5660377358490566,0.07142857142857142,0.058823529411764705,0.07407407407407407,0.08139534883720931,0.1,0.5045871559633027,0.6,0.2,0.2,0.4,0.2,0.4
2012,11,27,0.2857142857142857,0.16666666666666666,2,0.11084337349397588,0.08341915550978372,0.05205768554344003,0.06556789681117878,0.07294832826747721,0.07694444444444444,0.0824634655532359,0.07099879663056562,0.05780574125049155,0.0,0.058823529411764705,0.14285714285714285,0.0125,0.0759493670886076,0.5,0.0,0.11764705882352941,0.1111111111111111,0.03488372093023256,0.075,0.48623853211009177,0.0,0.2,0.8,0.0,0.4,0.6
2012,16,5,0.14285714285714285,0.16666666666666666,1,0.030722891566265058,0.15036045314109164,0.20541681322546607,0.02006449301325689,0.14792299898682876,0.19416666666666668,0.027139874739039668,0.14801444043321305,0.16948486040110108,0.037037037037037035,0.17647058823529413,0.03571428571428571,0.0625,0.06329113924050633,0.5471698113207547,0.03571428571428571,0.11764705882352941,0.07407407407407407,0.046511627906976744,0.0625,0.5045871559633027,0.2,0.6,0.2,0.2,0.4,0.4
2012,21,17,0.2857142857142857,0.0,2,0.033132530120481916,0.14727085478887744,0.1822018994020401,0.024722321748477247,0.13779128672745697,0.1788888888888889,0.030793319415448845,0.1383874849578821,0.14825009830908376,0.1111111111111111,0.0,0.07142857142857142,0.0625,0.0379746835443038,0.5660377358490566,0.07142857142857142,0.17647058823529413,0.0,0.11627906976744186,0.0875,0.5412844036697247,0.6,0.0,0.4,0.4,0.6,0.0
2012,2,18,0.14285714285714285,0.6666666666666666,0,0.10240963855421684,0.09474768280123583,0.05416813225466057,0.06485130777499104,0.08409321175278622,0.07666666666666666,0.09029227557411272,0.08543922984356202,0.04954777821470705,0.0,0.11764705882352941,0.10714285714285714,0.0125,0.08860759493670886,0.49056603773584906,0.07142857142857142,0.17647058823529413,0.0,0.09302325581395349,0.05,0.5504587155963303,0.0,0.4,0.6,0.4,0.6,0.0
2012,6,29,0.14285714285714285,0.3333333333333333,0,0.02831325301204819,0.17507723995880536,0.21209989447766442,0.02113937656753851,0.16717325227963528,0.19944444444444442,0.02661795407098121,0.15764139590854392,0.16751867872591428,0.1111111111111111,0.0,0.07142857142857142,0.1625,0.13924050632911392,0.5660377358490566,0.03571428571428571,0.17647058823529413,0.037037037037037035,0.046511627906976744,0.05,0.5137614678899083,0.6,0.0,0.4,0.2,0.6,0.2
2012,32,12,0.2857142857142857,0.3333333333333333,1,0.03674698795180722,0.1627188465499485,0.1477312697854379,0.023289143676101753,0.15501519756838908,0.1597222222222222,0.027661795407098122,0.15282791817087846,0.15847424302005503,0.0,0.17647058823529413,0.07142857142857142,0.0125,0.0379746835443038,0.5283018867924528,0.07142857142857142,0.0,0.1111111111111111,0.09302325581395349,0.1,0.5137614678899083,0.0,0.6,0.4,0.4,0.0,0.6
2012,34,22,0.0,0.3333333333333333,0,0.11144578313253012,0.08135942327497425,0.05276116778051354,0.0773916159082766,0.07092198581560284,0.07361111111111111,0.09446764091858037,0.07701564380264743,0.04915454187966968,0.037037037037037035,0.11764705882352941,0.07142857142857142,0.05,0.06329113924050633,0.5377358490566038,0.07142857142857142,0.11764705882352941,0.037037037037037035,0.08139534883720931,0.0625,0.5321100917431193,0.2,0.4,0.4,0.4,0.4,0.2
2012,14,33,0.2857142857142857,0.5,0,0.06084337349397589,0.0968074150360453,0.09743228983468168,0.03977069150841992,0.0982776089159068,0.10888888888888888,0.050626304801670144,0.0950661853188929,0.09123082972866695,0.14814814814814814,0.11764705882352941,0.0,0.1,0.0379746835443038,0.5943396226415094,0.10714285714285714,0.0,0.1111111111111111,0.05813953488372093,0.075,0.5045871559633027,0.8,0.2,0.0,0.6,0.0,0.4
2012,26,18,0.0,0.3333333333333333,0,0.12409638554216866,0.09165808444902163,0.045726345409778414,0.073450376209244,0.08105369807497469,0.0763888888888889,0.09342379958246345,0.08784596871239475,0.0471883602044829,0.07407407407407407,0.058823529411764705,0.10714285714285714,0.1,0.16455696202531644,0.5,0.10714285714285714,0.17647058823529413,0.0,0.13953488372093023,0.0625,0.5779816513761468,0.4,0.2,0.4,0.4,0.6,0.0
2012,35,29,0.42857142857142855,0.3333333333333333,2,0.03012048192771084,0.17404737384140065,0.18818149841716494,0.017556431386599784,0.21985815602836878,0.2222222222222222,0.020354906054279743,0.18291215403128766,0.22139205662603229,0.14814814814814814,0.058823529411764705,0.03571428571428571,0.1375,0.10126582278481013,0.5754716981132075,0.07142857142857142,0.17647058823529413,0.037037037037037035,0.06976744186046512,0.0625,0.5229357798165137,0.6,0.2,0.2,0.4,0.6,0.0
2012,5,22,0.14285714285714285,0.16666666666666666,1,0.11445783132530118,0.08959835221421215,0.04889201547660922,0.0720171981368685,0.08814589665653495,0.07111111111111111,0.09551148225469727,0.07821901323706382,0.048368069209594966,0.037037037037037035,0.17647058823529413,0.07142857142857142,0.0625,0.0759493670886076,0.5377358490566038,0.10714285714285714,0.11764705882352941,0.037037037037037035,0.10465116279069768,0.0625,0.5504587155963303,0.2,0.4,0.4,0.4,0.4,0.2
2012,12,34,0.2857142857142857,0.5,0,0.03734939759036143,0.14521112255406798,0.153359127682026,0.022214260121820133,0.1590678824721378,0.15666666666666665,0.030793319415448845,0.12876052948255118,0.15178922532441996,0.07407407407407407,0.058823529411764705,0.10714285714285714,0.125,0.12658227848101267,0.5471698113207547,0.03571428571428571,0.11764705882352941,0.1111111111111111,0.046511627906976744,0.0875,0.48623853211009177,0.4,0.2,0.4,0.2,0.2,0.6
